ID,GUID,createdtweet,DateLocal,idtweet,usertweet,TweetMsg,SearchParameter,retweeted,retweet_count,lang
1511,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:38,2020-09-03 23:26:38,1301738416116178946,Ailyn,"RT @CarlosSimancas: Blacks and Latinos are voting for @realDonaldTrump in November because we love freedom, we love our country, and defend…",JoeBiden,0,7,en
1512,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:37,2020-09-03 23:26:37,1301738411863109633,Brenda  Antonowicz,"@JoeBiden please be energetic, act alive, speak up out there.....we need to hear you",JoeBiden,0,0,en
1513,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:36,2020-09-03 23:26:36,1301738410328035329,Carol Weiss,@JoeBiden also- trump has no intention of leaving the WH - he will do anything to stay - Anything - please be careful,JoeBiden,0,0,en
1514,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:36,2020-09-03 23:26:36,1301738409862418433,jade,"RT @kpnationalist19: Hard to tell if he’s flat out lying or it’s the dementia, but #JoeBiden did propose only a week ago a #NationalMaskMan…",JoeBiden,0,98,en
1515,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:36,2020-09-03 23:26:36,1301738408268697601,Naomi,@JoeBiden Yeah he really lowered the temperature by attacking @POTUS and his supporters during his painstaking spee… https://t.co/Eastunm875,JoeBiden,0,0,en
1516,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:36,2020-09-03 23:26:36,1301738407807217665,judith poirier,"RT @EarlOfEnough: 📌I have sat quietly raging about this one ...

📌Look, there are millions of us #VetsAgainstTrump who are repulsed by this…",JoeBiden,0,407,en
1517,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:36,2020-09-03 23:26:36,1301738406976917505,Phillip Cox,"She is a future leader that has found her feet, to rise and stand; she has found her voice. #Kenosha @CollegeDemsWI… https://t.co/oIVieUWhg7",JoeBiden,0,0,en
1518,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:35,2020-09-03 23:26:35,1301738405554839552,Maureen Watkins,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4245,en
1519,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:35,2020-09-03 23:26:35,1301738404757954560,💛🌹Matlock Sunflower🌻⭐️#MatlockForSenate2020,@AndrewDorony @ProudSocialist @JoeBiden @BernieSanders voted for Bernie. You didn’t so stop crying about the name B… https://t.co/m4S8WrSJay,JoeBiden,0,0,en
1520,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:35,2020-09-03 23:26:35,1301738404611227648,Kim Pearce,RT @kimKBaltimore: My favorite part about getting Trump’s endorsement is reading the comments claiming Trump only did it because I am black…,JoeBiden,0,29035,en
1521,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:35,2020-09-03 23:26:35,1301738404569255937,Sharon Gibson,"@sgthoftusmc @JoeBiden You may not know this, but it is standard to address someone by their formerly held title, e… https://t.co/jV4g2SzZWI",JoeBiden,0,0,en
1522,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:35,2020-09-03 23:26:35,1301738404019798017,Vince Teeter,"I do, I follow @JoeBiden . https://t.co/q440GfBKo7",JoeBiden,0,0,en
1523,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:35,2020-09-03 23:26:35,1301738403998826496,Donna,RT @IngrahamAngle: Joe wants America shut down until “we defeat the virus.” Moronic.  And this thinking is what has these poor kids staring…,JoeBiden,0,620,en
1524,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:34,2020-09-03 23:26:34,1301738402585300995,Harvdog,@JoeBiden Shameless lies!  Nobody is buying it sad pony face!,JoeBiden,0,0,en
1525,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:34,2020-09-03 23:26:34,1301738402081980482,Grace,"RT @superyayadize: Starting to see the wisdom in @realDonaldTrump suggesting he &amp; @JoeBiden be drug tested.

Check the needle holes in his…",JoeBiden,0,2938,en
1526,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:34,2020-09-03 23:26:34,1301738401205563399,Dan Lagana,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3642,en
1527,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:34,2020-09-03 23:26:34,1301738400555376640,Nolanmc77,"RT @superyayadize: Starting to see the wisdom in @realDonaldTrump suggesting he &amp; @JoeBiden be drug tested.

Check the needle holes in his…",JoeBiden,0,2938,en
1528,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:33,2020-09-03 23:26:33,1301738398311477248,DynoRunnerr,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12842,en
1529,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:33,2020-09-03 23:26:33,1301738397342593027,Paula Gilovich,"RT @KamalaHarris: As @JoeBiden said, the shots fired at Jacob Blake pierced the soul of our nation.

We see the pain and hurt of yet anothe…",JoeBiden,0,6363,en
1530,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:33,2020-09-03 23:26:33,1301738397308874752,Bruce Yates,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1361,en
1531,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:33,2020-09-03 23:26:33,1301738396507869184,Myles 🥁💛🐝,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3642,en
1532,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:33,2020-09-03 23:26:33,1301738396101025792,BLM is a Terrorist Org 🇺🇸,@kmcl33 @JoeBiden He didn't say these things. He truly loves our military like no one in a generation. He took out… https://t.co/uWaROdBz7L,JoeBiden,0,0,en
1533,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:33,2020-09-03 23:26:33,1301738394444210176,Mark Hu,RT @tedcruz: Pssst....Joe......you’re the one saying shut them all down!,JoeBiden,0,6171,en
1534,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:32,2020-09-03 23:26:32,1301738394347806721,Donald's Mini-strokes!!!,"@LincolnCobretti @MeghanMcCain Sorry sir, while I love your sentiment, John McCain was never the President and can… https://t.co/KtIibT2MzP",JoeBiden,0,0,en
1535,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:32,2020-09-03 23:26:32,1301738393848614918,Gonza,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4245,en
1536,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:32,2020-09-03 23:26:32,1301738393492049921,Cheri,"RT @HikindDov: Very much looking forward to joining @TuckerCarlson Tonight on @FoxNews to discuss @JoeBiden's meeting with Jacob Blake Sr.,…",JoeBiden,0,373,en
1537,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:32,2020-09-03 23:26:32,1301738392707690499,Terri,"RT @kenolin1: Before @JoeBiden agrees to debate @realDonaldTrump he should insist @ddale8 be on split-screen, fact checking in real time.",JoeBiden,0,70,en
1538,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:32,2020-09-03 23:26:32,1301738391843659776,Linette,"RT @KaivanShroff: NEW: @JoeBiden, “If I have the honor of serving as the next commander in chief, I will ensure that our American heroes kn…",JoeBiden,0,684,en
1539,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:31,2020-09-03 23:26:31,1301738389553594368,Lucy M,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1062,en
1540,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:31,2020-09-03 23:26:31,1301738388899405824,Southpaw Boxer,@Celentra @JoeBiden @GovRickSnyder Maybe with a disclaimer. https://t.co/eS2UHlJw29,JoeBiden,0,0,en
1541,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:31,2020-09-03 23:26:31,1301738388727500800,Steve Lampert,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4245,en
1542,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:31,2020-09-03 23:26:31,1301738388580642816,Good Dog Hershel,@heyjustme @JoeNBC @JoeBiden disagrees 👇 https://t.co/eIyFh9YMWn,JoeBiden,0,0,en
1543,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:31,2020-09-03 23:26:31,1301738386059923461,mink,"@ProudSocialist @JoeBiden Except for the fact that I believe that people are good, how do we combat and evil ugly f… https://t.co/VTub3qDB1u",JoeBiden,0,0,en
1544,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:30,2020-09-03 23:26:30,1301738382565847040,erre,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4245,en
1545,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:29,2020-09-03 23:26:29,1301738381194346497,Donita Sykora,@ChrisDJackson @DaffodilSwain @JoeBiden 😂🤣😂 OK. Whatever you have to tell yourself.  😂🤣😂,JoeBiden,0,0,en
1546,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:29,2020-09-03 23:26:29,1301738380401807360,Gwen_Votes Blue 💙,"RT @CoryBooker: The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every…",JoeBiden,0,6889,en
1547,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:29,2020-09-03 23:26:29,1301738378300452864,California Roots,@JoeBiden @realDonaldTrump He's still being audited. ...... ..,JoeBiden,0,0,en
1548,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:28,2020-09-03 23:26:28,1301738377146818561,Stephanie Olson,RT @kyle_teamjoe: Omg this video just put a HUGE smile on my face! We love @JoeBiden!  https://t.co/igN4uGpfom,JoeBiden,0,1102,en
1549,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:28,2020-09-03 23:26:28,1301738376203317248,Ronda Starwood,"RT @CoryBooker: The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every…",JoeBiden,0,6889,en
1550,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:28,2020-09-03 23:26:28,1301738376203100160,Robyn Vining,Wauwatosa tonight. Let’s go @JoeBiden ! https://t.co/6h5UH3WA8l,JoeBiden,0,1,nl
1551,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:28,2020-09-03 23:26:28,1301738374550749186,MidgeGood,"RT @VoteBlueUS: @JoeBiden Trump’s business model is bankruptcy.   

CBO report: US debt will overtake GDP next year for the first time sinc…",JoeBiden,0,24,en
1552,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:28,2020-09-03 23:26:28,1301738373657354241,Noodle Appell,"RT @KamalaHarris: Everyone wants schools to reopen, but we must prioritize the safety of our students, educators, staff, and families. 

In…",JoeBiden,0,2800,en
1553,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:27,2020-09-03 23:26:27,1301738373220974593,Hali Rederer,RT @LadyAmber85: I'm with @SenDuckworth. We need a real Commander in Chief! @JoeBiden is that man. #TrumpFailure,JoeBiden,0,140,en
1554,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:27,2020-09-03 23:26:27,1301738371635527681,Steohanues,RT @kimKBaltimore: My favorite part about getting Trump’s endorsement is reading the comments claiming Trump only did it because I am black…,JoeBiden,0,29037,en
1555,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:27,2020-09-03 23:26:27,1301738371597828096,Deplorableashell,"@iheartmindy @toddstarnes @JoeBiden @TheAtlantic Communism. You win communism.  Yay, us",JoeBiden,0,0,en
1556,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:27,2020-09-03 23:26:27,1301738369827905538,Indie60,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4245,en
1557,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:26,2020-09-03 23:26:26,1301738368976539648,SafiMaasai,@stevejg57 @JoeBiden I AM speaking for myself..~&gt; it’s called the 1st Amendment 😁♥️🇺🇸📜💙,JoeBiden,0,1,en
1558,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:26,2020-09-03 23:26:26,1301738365490876416,❌Shauna❌,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12842,en
1559,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:25,2020-09-03 23:26:25,1301738361946886144,Masked Cucumber,RT @LeeSmithDC: Three things clear about Atlantic article: 1) It's intended to reinforce info op re election chaos &amp; suggest big DoD push a…,JoeBiden,0,214,en
1560,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:24,2020-09-03 23:26:24,1301738358297620480,John C Fischer.,RT @IngrahamAngle: Joe wants America shut down until “we defeat the virus.” Moronic.  And this thinking is what has these poor kids staring…,JoeBiden,0,620,en
1561,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:23,2020-09-03 23:26:23,1301738356242608128,Mark Macreading,"@CheyenneNDN @JoeBiden @FLOTUS @realDonaldTrump Obama made those cages, and again I say if these people wouldn’t ha… https://t.co/iiBKC7W6Oh",JoeBiden,0,0,en
1562,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:23,2020-09-03 23:26:23,1301738355617529856,Herb Glatter,"@Obsessedabroad i'm keeping Prosecco on ice until November 3, 2020
.@JoeBiden 's health issues may necessitate another candidate",JoeBiden,0,0,en
1563,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:23,2020-09-03 23:26:23,1301738354514579456,Abbie Rodriguez,"RT @BarackObama: .@JoeBiden is a man who learned to treat every person he meets with respect and dignity, living by the words his parents t…",JoeBiden,0,18094,en
1564,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:23,2020-09-03 23:26:23,1301738354069794817,Ed Renner,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12842,en
1565,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:22,2020-09-03 23:26:22,1301738351788044289,Paul M. Giardetti 🇺🇸,RT @montaga: Democrats tried to pay a blk woman to lie for @joebiden but she exposed him and the left. If these demons can’t own you they’l…,JoeBiden,0,3054,en
1566,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:22,2020-09-03 23:26:22,1301738351519727618,Lena Williams,RT @JoeBiden: This is our moment to root out systemic racism and ensure justice finally rings out for all in America. https://t.co/mXzAZ9VZ…,JoeBiden,0,3815,en
1567,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:22,2020-09-03 23:26:22,1301738351092002816,mantis,@JoeBiden Liar.,JoeBiden,0,0,es
1568,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:22,2020-09-03 23:26:22,1301738350945034245,Chris Blaylock 🌺,"@ThePubliusUSA @JoeBiden ""no middle ground""
Where have I heard that before?",JoeBiden,0,0,en
1569,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:22,2020-09-03 23:26:22,1301738349196058624,🌊🌊 Just Saying #BidenHarris 🌊🌊,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4245,en
1570,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:21,2020-09-03 23:26:21,1301738347040182273,Neal,"@curls_toni2 @JoeBiden at the expense of the greatest country the world admire.

The United States would not have b… https://t.co/rrnDLJia14",JoeBiden,0,0,en
1571,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:21,2020-09-03 23:26:21,1301738346201272320,Theresa Ullrich 🌶,"RT @Cleavon_MD: As an ER doctor on the frontlines in NYC, the reason 20,000 died in 10 weeks is due to TRUMP, not @NYCMayor or @NYGovCuomo.…",JoeBiden,0,1584,en
1572,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:21,2020-09-03 23:26:21,1301738346029477889,JJPearso64,"RT @counterchekist: While @realdonaldtRUmp is #HidinFromBiden behind his sad little Twitter rants, @JoeBiden is out there working to heal o…",JoeBiden,0,433,en
1573,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:21,2020-09-03 23:26:21,1301738345660325888,Patriot 🇺🇸 (Domestic Enemy of the Deep State),"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12842,en
1574,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:21,2020-09-03 23:26:21,1301738345588981760,Mike,@MeisterPugs @Cleavon_MD @joled16 @NYCMayor @NYGovCuomo @JoeBiden @BarackObama It was the federal nursing home guid… https://t.co/xfH81OsWbj,JoeBiden,0,0,en
1575,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:21,2020-09-03 23:26:21,1301738344083267584,Myles 🥁💛🐝,"RT @TimmonsGoodson: North Carolina can decide the 2020 election. #NC08 is the most competitive battleground district.

If we win, we can ke…",JoeBiden,0,26,en
1576,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:21,2020-09-03 23:26:21,1301738344062373889,Amelia,"RT @JTHVerhovek: .@JoeBiden greets supporters in Wauwatosa, WI https://t.co/NOhV33fzAf",JoeBiden,0,2148,nl
1577,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:20,2020-09-03 23:26:20,1301738343697440769,@bouchalsmom✍️,RT @JoeBiden: This is our moment to root out systemic racism and ensure justice finally rings out for all in America. https://t.co/mXzAZ9VZ…,JoeBiden,0,3815,en
1578,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:20,2020-09-03 23:26:20,1301738342099292160,Space Force Sgt. Smokey-eye,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1362,en
1579,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:20,2020-09-03 23:26:20,1301738341918937090,nana,RT @TDie2020: @JoeBiden Joe Biden was silent when Barack Obama enlisted Al Sharpton and BLM to unite the nation by waging war on cops to ca…,JoeBiden,0,11,en
1580,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:20,2020-09-03 23:26:20,1301738340039798787,kelsa,@DBM69 @weareiowa5news @JoeBiden @KamalaHarris got his back,JoeBiden,0,0,en
1581,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:19,2020-09-03 23:26:19,1301738339645763584,Jon Lewis,"RT @kenolin1: Before @JoeBiden agrees to debate @realDonaldTrump he should insist @ddale8 be on split-screen, fact checking in real time.",JoeBiden,0,70,en
1582,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:19,2020-09-03 23:26:19,1301738337477169152,@kbcharter,@JoeBiden Disgusting!,JoeBiden,0,0,en
1583,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:19,2020-09-03 23:26:19,1301738336885841921,Todd 🦅I am Groot!,RT @MichaelDadiego: Biden says Kenosha trip intended to 'Ease Racial Tensions'. BULL 💩‼️ DEMS R OUT OF CONTROL! 4 THOSE THAT BELIEVED HIM I…,JoeBiden,0,307,en
1584,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:19,2020-09-03 23:26:19,1301738336797646848,MidgeGood,RT @JoeBiden: We need a president who will work to lower the temperature — not raise it. A president who will bring people together and fin…,JoeBiden,0,7185,en
1585,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:18,2020-09-03 23:26:18,1301738335359000576,roman,RT @Ovation_Girl: @JoeBiden My grandfather was a Marine who fought at Belleau Wood. He survived and went on to have my father after the War…,JoeBiden,0,5,en
1586,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:26:18,2020-09-03 23:26:18,1301738334549684225,Scott Genzink,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1363,en
